NODES: 59
ARCS: 511

NODE
Idn                                      x               y               Type           
230      F_33                                     H_Bergamo_4_origin_19                    26.20                NOT USED  
233      F_33                                     H_Bergamo_4_dest_4                       26.20                NOT USED  
234      F_33                                     H_Bergamo_1_origin_14                    49.29                NOT USED  
235      F_33                                     H_Cremona_2_origin_18                    42.72                NOT USED  
236      F_33                                     F_32                                     28.89                NOT USED  
238      F_22                                     F_16                                     50.42                NOT USED  
239      F_22                                     H_Pavia_9_dest_2                         21.42                NOT USED  
240      F_22                                     H_Milano_2_origin_8                      36.27                NOT USED  
241      F_22                                     HUB_2                                    49.92                NOT USED  
242      F_22                                     H_Milano_3_dest_9                        36.04                NOT USED  
243      F_22                                     H_Pavia_8_dest_14                        20.20                NOT USED  
244      F_22                                     H_Pavia_10_origin_4                      22.43                NOT USED  
246      F_22                                     H_Pavia_8_origin_10                      20.20                NOT USED  
247      F_22                                     H_Milano_3_origin_5                      36.04                NOT USED  
248      F_22                                     H_Pavia_10_dest_7                        22.43                NOT USED  
249      F_22                                     H_Pavia_9_dest_6                         21.42                NOT USED  
250      F_22                                     H_Pavia_10_origin_1                      22.43                NOT USED  
251      F_22                                     H_Milano_3_dest_17                       36.04                NOT USED  
252      F_22                                     H_Pavia_10_dest_12                       22.43                NOT USED  
253      F_22                                     F_23                                     29.00                NOT USED  
254      F_22                                     H_Milano_2_origin_16                     36.27                NOT USED  
255      F_22                                     H_Milano_1_dest_20                       41.99                NOT USED  
256      F_22                                     H_Milano_3_dest_16                       36.04                NOT USED  
257      H_Pavia_8_origin_10                      F_16                                     30.62                NOT USED  
258      H_Pavia_8_origin_10                      H_Pavia_1_origin_15                      36.62                NOT USED  
259      H_Pavia_8_origin_10                      H_Pavia_9_dest_2                         1.44                 NOT USED  
260      H_Pavia_8_origin_10                      H_Pavia_8_dest_14                        0.00                 NOT USED  
261      H_Pavia_8_origin_10                      H_Pavia_10_origin_4                      2.26                 NOT USED  
263      H_Pavia_8_origin_10                      H_Pavia_1_origin_2                       36.62                NOT USED  
264      H_Pavia_8_origin_10                      H_Pavia_10_dest_7                        2.26                 NOT USED  
265      H_Pavia_8_origin_10                      H_Pavia_9_dest_6                         1.44                 NOT USED  
266      H_Pavia_8_origin_10                      H_Pavia_5_origin_20                      34.82                NOT USED  
267      H_Pavia_8_origin_10                      H_Pavia_10_origin_1                      2.26                 NOT USED  
268      H_Pavia_8_origin_10                      H_Pavia_10_dest_12                       2.26                 NOT USED  
269      H_Pavia_8_origin_10                      F_23                                     26.99                NOT USED  
270      H_Pavia_8_origin_10                      H_Pavia_1_dest_1                         36.62                NOT USED  
272      F_26                                     F_25                                     29.00                NOT USED  
274      F_26                                     F_18                                     50.42                NOT USED  
276      F_26                                     HUB_1                                    46.36                NOT USED  
277      F_26                                     H_Cremona_2_origin_18                    11.04                NOT USED  
278      F_26                                     F_32                                     50.36                NOT USED  
279      F_39                                     H_Bergamo_1_dest_5                       9.00                 NOT USED  
280      F_39                                     F_31                                     50.30                NOT USED  
281      F_39                                     H_Bergamo_1_dest_8                       9.00                 NOT USED  
283      F_39                                     H_Bergamo_4_origin_19                    25.97                NOT USED  
284      F_39                                     F_33                                     50.30                NOT USED  
285      F_39                                     H_Bergamo_2_dest_3                       9.78                 NOT USED  
286      F_39                                     H_Bergamo_4_dest_4                       25.97                NOT USED  
287      F_39                                     H_Bergamo_1_origin_14                    9.00                 NOT USED  
288      F_39                                     F_32                                     41.22                NOT USED  
289      F_39                                     H_Bergamo_4_dest_13                      25.97                NOT USED  
290      F_39                                     H_Bergamo_2_origin_9                     9.78                 NOT USED  
292      F_17                                     F_10                                     41.22                NOT USED  
293      F_17                                     H_Pavia_1_origin_15                      30.74                NOT USED  
294      F_17                                     H_Piacenza_2_origin_3                    48.55                NOT USED  
295      F_17                                     F_25                                     50.42                NOT USED  
296      F_17                                     F_24                                     41.22                NOT USED  
297      F_17                                     H_Piacenza_2_dest_18                     48.55                NOT USED  
298      F_17                                     F_18                                     29.11                NOT USED  
299      F_17                                     H_Pavia_1_origin_2                       30.74                NOT USED  
300      F_17                                     H_Pavia_5_origin_20                      24.44                NOT USED  
301      F_17                                     F_11                                     50.49                NOT USED  
303      F_17                                     H_Pavia_1_dest_1                         30.74                NOT USED  
304      H_Milano_3_origin_5                      H_Milano_2_origin_8                      3.73                 NOT USED  
306      H_Milano_3_origin_5                      HUB_2                                    33.59                NOT USED  
307      H_Milano_3_origin_5                      H_Milano_3_dest_9                        0.00                 NOT USED  
308      H_Milano_3_origin_5                      H_Milano_3_dest_10                       0.00                 NOT USED  
309      H_Milano_3_origin_5                      F_22                                     36.04                NOT USED  
310      H_Milano_3_origin_5                      H_Milano_3_dest_17                       0.00                 NOT USED  
311      H_Milano_3_origin_5                      F_23                                     39.77                NOT USED  
312      H_Milano_3_origin_5                      H_Milano_2_origin_16                     3.73                 NOT USED  
313      H_Milano_3_origin_5                      H_Milano_1_dest_20                       6.10                 NOT USED  
314      H_Milano_3_origin_5                      H_Milano_3_dest_16                       0.00                 NOT USED  
315      H_Pavia_1_origin_2                       F_16                                     7.90                 NOT USED  
