NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
155      H_Pavia_9_origin_13                      H_Pavia_1_dest_4                         35.34                NOT USED  
156      H_Pavia_9_origin_13                      F_24                                     51.39                NOT USED  
157      H_Pavia_9_origin_13                      H_Pavia_8_dest_15                        1.44                 NOT USED  
158      H_Pavia_9_origin_13                      H_Pavia_1_origin_17                      35.34                NOT USED  
159      H_Pavia_9_origin_13                      H_Pavia_8_origin_12                      1.44                 NOT USED  
160      H_Pavia_9_origin_13                      H_Pavia_8_dest_11                        1.44                 NOT USED  
161      H_Pavia_9_origin_13                      H_Pavia_10_dest_12                       1.55                 NOT USED  
163      H_Pavia_9_origin_13                      H_Pavia_10_dest_2                        1.55                 NOT USED  
164      H_Pavia_9_origin_13                      F_23                                     26.60                NOT USED  
165      H_Pavia_9_origin_13                      H_Pavia_9_origin_3                       0.00                 NOT USED  
166      H_Pavia_9_origin_13                      H_Pavia_1_origin_15                      35.34                NOT USED  
167      H_Pavia_9_origin_13                      H_Pavia_5_origin_4                       33.42                NOT USED  
168      HUB_2                                    H_Milano_3_origin_18                     33.59                NOT USED  
169      HUB_2                                    H_Bergamo_3_origin_16                    78.08                NOT USED  
170      HUB_2                                    H_Piacenza_2_origin_19                   111.59               NOT USED  
171      HUB_2                                    H_Milano_1_dest_8                        32.51                NOT USED  
173      HUB_2                                    H_Parma_1_origin_9                       170.07               NOT USED  
174      HUB_2                                    H_Milano_2_dest_19                       29.86                NOT USED  
175      HUB_2                                    F_24                                     30.90                NOT USED  
176      HUB_2                                    H_Pavia_1_origin_17                      76.98                NOT USED  
177      HUB_2                                    H_Pavia_9_origin_13                      55.61                NOT USED  
178      HUB_2                                    F_30                                     19.71                NOT USED  
179      HUB_2                                    H_Milano_2_dest_18                       29.86                NOT USED  
180      HUB_2                                    H_Milano_3_origin_2                      33.59                NOT USED  
181      HUB_2                                    H_Pavia_8_origin_12                      55.74                NOT USED  
182      HUB_2                                    H_Bergamo_4_origin_14                    75.60                NOT USED  
183      HUB_2                                    H_Milano_3_dest_20                       33.59                NOT USED  
184      HUB_2                                    H_Piacenza_2_origin_20                   111.59               NOT USED  
185      HUB_2                                    H_Piacenza_1_origin_5                    146.25               NOT USED  
186      HUB_2                                    H_Bergamo_3_origin_1                     78.08                NOT USED  
187      HUB_2                                    H_Parma_2_origin_7                       142.57               NOT USED  
188      HUB_2                                    H_Bergamo_1_origin_10                    62.40                NOT USED  
189      HUB_2                                    H_Milano_1_dest_10                       32.51                NOT USED  
191      HUB_2                                    H_Piacenza_2_origin_11                   111.59               NOT USED  
193      HUB_2                                    H_Pavia_9_origin_3                       55.61                NOT USED  
194      HUB_2                                    F_32                                     46.89                NOT USED  
195      HUB_2                                    H_Pavia_1_origin_15                      76.98                NOT USED  
196      HUB_2                                    H_Parma_3_origin_8                       176.78               NOT USED  
197      HUB_2                                    H_Pavia_5_origin_4                       69.70                NOT USED  
198      F_18                                     F_19                                     29.11                NOT USED  
200      F_18                                     F_10                                     50.49                NOT USED  
201      F_18                                     H_Piacenza_2_origin_19                   31.25                NOT USED  
204      F_18                                     H_Cremona_2_dest_1                       44.92                NOT USED  
205      F_18                                     F_26                                     50.42                NOT USED  
206      F_18                                     F_17                                     29.11                NOT USED  
207      F_18                                     H_Piacenza_2_origin_20                   31.25                NOT USED  
208      F_18                                     H_Cremona_2_dest_14                      44.92                NOT USED  
209      F_18                                     F_11                                     41.22                NOT USED  
210      F_18                                     H_Piacenza_2_origin_11                   31.25                NOT USED  
211      F_30                                     H_Milano_3_origin_18                     20.38                NOT USED  
213      F_30                                     F_31                                     28.89                NOT USED  
214      F_30                                     H_Milano_2_dest_19                       17.39                NOT USED  
215      F_30                                     F_24                                     50.36                NOT USED  
216      F_30                                     HUB_2                                    19.71                NOT USED  
217      F_30                                     H_Milano_2_dest_18                       17.39                NOT USED  
218      F_30                                     H_Milano_3_origin_2                      20.38                NOT USED  
219      F_30                                     H_Milano_3_dest_20                       20.38                NOT USED  
220      F_30                                     H_Milano_1_dest_10                       16.38                NOT USED  
221      F_30                                     H_Milano_2_origin_6                      17.39                NOT USED  
222      F_30                                     F_23                                     41.22                NOT USED  
224      H_Milano_3_origin_2                      H_Milano_3_origin_18                     0.00                 NOT USED  
225      H_Milano_3_origin_2                      H_Milano_1_dest_8                        6.10                 NOT USED  
226      H_Milano_3_origin_2                      F_31                                     48.65                NOT USED  
227      H_Milano_3_origin_2                      H_Milano_2_dest_19                       3.73                 NOT USED  
228      H_Milano_3_origin_2                      HUB_2                                    33.59                NOT USED  
229      H_Milano_3_origin_2                      F_30                                     20.38                NOT USED  
230      H_Milano_3_origin_2                      H_Milano_2_dest_18                       3.73                 NOT USED  
231      H_Milano_3_origin_2                      H_Milano_3_dest_20                       0.00                 NOT USED  
232      H_Milano_3_origin_2                      H_Milano_1_dest_10                       6.10                 NOT USED  
233      H_Milano_3_origin_2                      H_Milano_2_origin_6                      3.73                 NOT USED  
235      H_Pavia_8_origin_12                      F_16                                     30.62                NOT USED  
236      H_Pavia_8_origin_12                      H_Pavia_1_dest_4                         36.62                NOT USED  
237      H_Pavia_8_origin_12                      H_Pavia_8_dest_15                        0.00                 NOT USED  
238      H_Pavia_8_origin_12                      H_Pavia_1_origin_17                      36.62                NOT USED  
239      H_Pavia_8_origin_12                      H_Pavia_9_origin_13                      1.44                 NOT USED  
240      H_Pavia_8_origin_12                      H_Pavia_8_dest_11                        0.00                 NOT USED  
242      H_Pavia_8_origin_12                      H_Pavia_10_dest_13                       2.26                 NOT USED  
243      H_Pavia_8_origin_12                      H_Pavia_10_dest_2                        2.26                 NOT USED  
244      H_Pavia_8_origin_12                      F_23                                     26.99                NOT USED  
245      H_Pavia_8_origin_12                      H_Pavia_9_origin_3                       1.44                 NOT USED  
246      H_Pavia_8_origin_12                      H_Pavia_1_origin_15                      36.62                NOT USED  
247      H_Pavia_8_origin_12                      H_Pavia_5_origin_4                       34.82                NOT USED  
249      F_33                                     H_Bergamo_1_dest_5                       49.29                NOT USED  
250      F_33                                     F_25                                     50.36                NOT USED  
251      F_33                                     H_Cremona_2_dest_1                       42.72                NOT USED  
252      F_33                                     F_26                                     41.22                NOT USED  
253      F_33                                     F_39                                     50.30                NOT USED  
254      F_33                                     H_Bergamo_4_origin_14                    26.20                NOT USED  
256      F_33                                     H_Bergamo_1_origin_10                    49.29                NOT USED  
257      F_33                                     H_Bergamo_4_dest_16                      26.20                NOT USED  
258      F_33                                     F_32                                     28.89                NOT USED  
259      F_26                                     F_19                                     41.22                NOT USED  
260      F_26                                     F_25                                     29.00                NOT USED  
261      F_26                                     F_18                                     50.42                NOT USED  
262      F_26                                     H_Cremona_2_dest_1                       11.04                NOT USED  
264      F_26                                     H_Cremona_2_dest_14                      11.04                NOT USED  
265      F_26                                     HUB_1                                    46.36                NOT USED  
266      F_26                                     F_32                                     50.36                NOT USED  
268      F_17                                     F_10                                     41.22                NOT USED  
269      F_17                                     H_Piacenza_2_origin_19                   48.55                NOT USED  
270      F_17                                     F_25                                     50.42                NOT USED  
271      F_17                                     H_Pavia_1_dest_4                         30.74                NOT USED  
272      F_17                                     F_24                                     41.22                NOT USED  
273      F_17                                     H_Pavia_1_origin_17                      30.74                NOT USED  
275      F_17                                     H_Piacenza_2_origin_20                   48.55                NOT USED  
276      F_17                                     F_11                                     50.49                NOT USED  
277      F_17                                     H_Piacenza_2_origin_11                   48.55                NOT USED  
279      F_17                                     H_Pavia_1_origin_15                      30.74                NOT USED  
280      F_17                                     H_Pavia_5_origin_4                       24.44                NOT USED  
281      F_39                                     H_Bergamo_4_dest_9                       25.97                NOT USED  
282      F_39                                     H_Bergamo_3_origin_16                    15.80                NOT USED  
283      F_39                                     H_Bergamo_1_dest_5                       9.00                 NOT USED  
284      F_39                                     F_31                                     50.30                NOT USED  
285      F_39                                     F_33                                     50.30                NOT USED  
286      F_39                                     H_Bergamo_4_origin_14                    25.97                NOT USED  
287      F_39                                     H_Bergamo_3_dest_6                       15.80                NOT USED  
288      F_39                                     H_Bergamo_3_origin_1                     15.80                NOT USED  
289      F_39                                     H_Bergamo_1_origin_10                    9.00                 NOT USED  
290      F_39                                     H_Bergamo_4_dest_16                      25.97                NOT USED  
291      F_39                                     F_38                                     28.77                NOT USED  
293      H_Bergamo_4_origin_14                    H_Bergamo_4_dest_9                       0.00                 NOT USED  
294      H_Bergamo_4_origin_14                    H_Bergamo_3_origin_16                    41.24                NOT USED  
295      H_Bergamo_4_origin_14                    H_Bergamo_1_dest_5                       28.06                NOT USED  
297      H_Bergamo_4_origin_14                    F_39                                     25.97                NOT USED  
