NODES: 58
ARCS: 471

NODE
Idn                                      x               y               Type           
256      H_Milano_3_origin_8                      H_Milano_3_dest_18                       0.00                 NOT USED  
257      H_Bergamo_2_origin_4                     H_Bergamo_2_dest_20                      0.00                 NOT USED  
258      H_Bergamo_2_origin_4                     F_31                                     41.54                NOT USED  
259      H_Bergamo_2_origin_4                     H_Bergamo_3_origin_5                     18.48                NOT USED  
260      H_Bergamo_2_origin_4                     H_Bergamo_1_origin_7                     2.64                 NOT USED  
261      H_Bergamo_2_origin_4                     H_Bergamo_1_dest_6                       2.64                 NOT USED  
262      H_Bergamo_2_origin_4                     H_Bergamo_1_origin_3                     2.64                 NOT USED  
263      H_Bergamo_2_origin_4                     F_38                                     21.03                NOT USED  
265      H_Bergamo_2_origin_4                     H_Bergamo_1_origin_2                     2.64                 NOT USED  
266      H_Piacenza_2_origin_9                    F_12                                     23.05                NOT USED  
267      H_Piacenza_2_origin_9                    F_10                                     39.97                NOT USED  
268      H_Piacenza_2_origin_9                    H_Parma_2_dest_11                        39.70                NOT USED  
269      H_Piacenza_2_origin_9                    H_Piacenza_2_origin_10                   0.00                 NOT USED  
270      H_Piacenza_2_origin_9                    F_18                                     31.25                NOT USED  
271      H_Piacenza_2_origin_9                    H_Piacenza_1_dest_13                     38.10                NOT USED  
272      H_Piacenza_2_origin_9                    F_17                                     48.55                NOT USED  
273      H_Piacenza_2_origin_9                    H_Piacenza_1_dest_14                     38.10                NOT USED  
274      H_Piacenza_2_origin_9                    H_Piacenza_1_origin_12                   38.10                NOT USED  
275      H_Piacenza_2_origin_9                    H_Piacenza_1_dest_8                      38.10                NOT USED  
276      H_Piacenza_2_origin_9                    F_13                                     50.56                NOT USED  
277      H_Piacenza_2_origin_9                    F_11                                     14.55                NOT USED  
278      H_Piacenza_2_origin_9                    H_Piacenza_1_origin_20                   38.10                NOT USED  
280      H_Piacenza_1_origin_12                   F_12                                     33.32                NOT USED  
281      H_Piacenza_1_origin_12                   F_10                                     47.03                NOT USED  
