NODES: 60
ARCS: 612

NODE
Idn                                      x               y               Type           
189      H_Bergamo_1_origin_18                    F_38                                     23.52                NOT USED  
190      H_Bergamo_1_origin_18                    H_Bergamo_1_origin_17                    0.00                 NOT USED  
192      HUB_2                                    H_Bergamo_2_origin_1                     62.28                NOT USED  
193      HUB_2                                    H_Pavia_1_origin_3                       76.98                NOT USED  
194      HUB_2                                    H_Bergamo_1_origin_16                    62.40                NOT USED  
195      HUB_2                                    H_Milano_3_dest_8                        33.59                NOT USED  
198      HUB_2                                    H_Pavia_10_origin_12                     57.13                NOT USED  
200      HUB_2                                    H_Bergamo_1_origin_18                    62.40                NOT USED  
201      HUB_2                                    H_Bergamo_4_origin_9                     75.60                NOT USED  
202      HUB_2                                    H_Pavia_1_origin_6                       76.98                NOT USED  
203      HUB_2                                    H_Parma_1_origin_5                       170.07               NOT USED  
204      HUB_2                                    H_Pavia_9_origin_19                      55.61                NOT USED  
205      HUB_2                                    F_30                                     19.71                NOT USED  
206      HUB_2                                    H_Pavia_8_origin_2                       55.74                NOT USED  
207      HUB_2                                    H_Pavia_5_origin_13                      69.70                NOT USED  
208      HUB_2                                    H_Pavia_8_origin_20                      55.74                NOT USED  
209      HUB_2                                    H_Pavia_10_origin_11                     57.13                NOT USED  
210      HUB_2                                    H_Pavia_9_origin_10                      55.61                NOT USED  
212      HUB_2                                    H_Bergamo_1_origin_17                    62.40                NOT USED  
213      HUB_2                                    F_32                                     46.89                NOT USED  
214      HUB_2                                    H_Cremona_2_origin_8                     68.03                NOT USED  
215      HUB_2                                    H_Pavia_5_origin_15                      69.70                NOT USED  
216      HUB_2                                    H_Cremona_1_origin_7                     99.70                NOT USED  
217      HUB_2                                    H_Pavia_1_origin_4                       76.98                NOT USED  
218      H_Bergamo_4_origin_9                     H_Bergamo_2_origin_1                     30.63                NOT USED  
219      H_Bergamo_4_origin_9                     H_Bergamo_1_origin_16                    28.06                NOT USED  
220      H_Bergamo_4_origin_9                     H_Bergamo_4_dest_6                       0.00                 NOT USED  
221      H_Bergamo_4_origin_9                     H_Bergamo_1_origin_18                    28.06                NOT USED  
222      H_Bergamo_4_origin_9                     H_Bergamo_4_dest_7                       0.00                 NOT USED  
223      H_Bergamo_4_origin_9                     F_33                                     26.20                NOT USED  
224      H_Bergamo_4_origin_9                     H_Bergamo_3_dest_14                      41.24                NOT USED  
225      H_Bergamo_4_origin_9                     H_Bergamo_1_origin_17                    28.06                NOT USED  
228      H_Pavia_1_origin_6                       F_10                                     44.69                NOT USED  
229      H_Pavia_1_origin_6                       H_Pavia_1_origin_3                       0.00                 NOT USED  
230      H_Pavia_1_origin_6                       F_9                                      33.34                NOT USED  
231      H_Pavia_1_origin_6                       H_Pavia_10_origin_12                     34.45                NOT USED  
232      H_Pavia_1_origin_6                       H_Pavia_5_dest_9                         8.42                 NOT USED  
233      H_Pavia_1_origin_6                       H_Pavia_5_dest_4                         8.42                 NOT USED  
234      H_Pavia_1_origin_6                       H_Pavia_9_origin_19                      35.34                NOT USED  
235      H_Pavia_1_origin_6                       H_Pavia_10_dest_16                       34.45                NOT USED  
236      H_Pavia_1_origin_6                       H_Pavia_1_dest_13                        0.00                 NOT USED  
237      H_Pavia_1_origin_6                       F_17                                     30.74                NOT USED  
238      H_Pavia_1_origin_6                       H_Pavia_8_origin_2                       36.62                NOT USED  
239      H_Pavia_1_origin_6                       H_Pavia_5_origin_13                      8.42                 NOT USED  
240      H_Pavia_1_origin_6                       H_Pavia_8_origin_20                      36.62                NOT USED  
241      H_Pavia_1_origin_6                       H_Pavia_1_dest_5                         0.00                 NOT USED  
242      H_Pavia_1_origin_6                       H_Pavia_10_origin_11                     34.45                NOT USED  
243      H_Pavia_1_origin_6                       HUB_3                                    46.64                NOT USED  
244      H_Pavia_1_origin_6                       H_Pavia_9_origin_10                      35.34                NOT USED  
245      H_Pavia_1_origin_6                       H_Pavia_1_dest_2                         0.00                 NOT USED  
246      H_Pavia_1_origin_6                       F_23                                     49.10                NOT USED  
247      H_Pavia_1_origin_6                       H_Pavia_5_origin_15                      8.42                 NOT USED  
248      H_Pavia_1_origin_6                       H_Pavia_1_dest_15                        0.00                 NOT USED  
249      H_Pavia_1_origin_6                       H_Pavia_1_origin_4                       0.00                 NOT USED  
250      F_18                                     F_10                                     50.49                NOT USED  
252      F_18                                     H_Cremona_1_dest_10                      41.43                NOT USED  
253      F_18                                     F_25                                     41.22                NOT USED  
254      F_18                                     F_24                                     50.42                NOT USED  
256      F_18                                     H_Cremona_2_dest_1                       44.92                NOT USED  
257      F_18                                     F_26                                     50.42                NOT USED  
258      F_18                                     F_17                                     29.11                NOT USED  
260      F_18                                     H_Piacenza_2_dest_11                     31.25                NOT USED  
261      F_18                                     H_Cremona_2_origin_8                     44.92                NOT USED  
262      F_18                                     H_Cremona_1_origin_7                     41.43                NOT USED  
263      F_18                                     H_Piacenza_2_dest_20                     31.25                NOT USED  
265      H_Parma_1_origin_5                       H_Parma_1_dest_19                        0.00                 NOT USED  
266      H_Parma_1_origin_5                       H_Piacenza_1_dest_3                      42.59                NOT USED  
267      H_Parma_1_origin_5                       F_13                                     31.82                NOT USED  
268      H_Parma_1_origin_5                       H_Parma_3_dest_17                        17.57                NOT USED  
269      H_Parma_1_origin_5                       H_Piacenza_1_dest_18                     42.59                NOT USED  
270      F_20                                     F_12                                     50.49                NOT USED  
271      F_20                                     H_Cremona_1_dest_10                      23.45                NOT USED  
272      F_20                                     H_Cremona_1_dest_12                      23.45                NOT USED  
273      F_20                                     F_26                                     50.42                NOT USED  
275      F_20                                     H_Cremona_1_origin_7                     23.45                NOT USED  
277      H_Pavia_9_origin_19                      H_Pavia_1_origin_3                       35.34                NOT USED  
278      H_Pavia_9_origin_19                      F_24                                     51.39                NOT USED  
279      H_Pavia_9_origin_19                      H_Pavia_10_origin_12                     1.55                 NOT USED  
280      H_Pavia_9_origin_19                      H_Pavia_5_dest_9                         33.42                NOT USED  
281      H_Pavia_9_origin_19                      H_Pavia_5_dest_4                         33.42                NOT USED  
282      H_Pavia_9_origin_19                      H_Pavia_1_origin_6                       35.34                NOT USED  
283      H_Pavia_9_origin_19                      H_Pavia_10_dest_16                       1.55                 NOT USED  
284      H_Pavia_9_origin_19                      H_Pavia_1_dest_13                        35.34                NOT USED  
285      H_Pavia_9_origin_19                      H_Pavia_8_origin_2                       1.44                 NOT USED  
286      H_Pavia_9_origin_19                      H_Pavia_5_origin_13                      33.42                NOT USED  
287      H_Pavia_9_origin_19                      H_Pavia_8_origin_20                      1.44                 NOT USED  
288      H_Pavia_9_origin_19                      H_Pavia_1_dest_5                         35.34                NOT USED  
289      H_Pavia_9_origin_19                      H_Pavia_10_origin_11                     1.55                 NOT USED  
290      H_Pavia_9_origin_19                      H_Pavia_9_origin_10                      0.00                 NOT USED  
291      H_Pavia_9_origin_19                      H_Pavia_1_dest_2                         35.34                NOT USED  
292      H_Pavia_9_origin_19                      F_23                                     26.60                NOT USED  
293      H_Pavia_9_origin_19                      H_Pavia_5_origin_15                      33.42                NOT USED  
294      H_Pavia_9_origin_19                      H_Pavia_1_dest_15                        35.34                NOT USED  
295      H_Pavia_9_origin_19                      H_Pavia_1_origin_4                       35.34                NOT USED  
296      F_30                                     H_Milano_3_dest_8                        20.38                NOT USED  
297      F_30                                     F_31                                     28.89                NOT USED  
298      F_30                                     F_24                                     50.36                NOT USED  
299      F_30                                     H_Milano_3_origin_14                     20.38                NOT USED  
300      F_30                                     HUB_2                                    19.71                NOT USED  
301      F_30                                     F_23                                     41.22                NOT USED  
303      F_33                                     H_Bergamo_1_origin_16                    49.29                NOT USED  
304      F_33                                     F_25                                     50.36                NOT USED  
305      F_33                                     H_Bergamo_4_dest_6                       26.20                NOT USED  
306      F_33                                     H_Bergamo_1_origin_18                    49.29                NOT USED  
307      F_33                                     H_Bergamo_4_origin_9                     26.20                NOT USED  
