NODES: 49
ARCS: 370

NODE
Idn                                      x               y               Type           
278      HUB_1                                    H_Bergamo_3_origin_6                     146.69               NOT USED  
279      HUB_1                                    H_Piacenza_1_origin_7                    91.86                NOT USED  
280      HUB_1                                    H_Piacenza_1_origin_14                   91.86                NOT USED  
282      HUB_1                                    H_Bergamo_1_origin_12                    128.32               NOT USED  
283      HUB_1                                    H_Pavia_1_origin_4                       121.06               NOT USED  
284      HUB_1                                    H_Pavia_9_origin_1                       138.89               NOT USED  
285      H_Piacenza_1_origin_14                   F_12                                     33.32                NOT USED  
286      H_Piacenza_1_origin_14                   H_Parma_1_dest_3                         42.59                NOT USED  
287      H_Piacenza_1_origin_14                   H_Parma_2_dest_1                         46.29                NOT USED  
288      H_Piacenza_1_origin_14                   H_Piacenza_2_origin_9                    38.10                NOT USED  
289      H_Piacenza_1_origin_14                   H_Piacenza_1_origin_7                    0.00                 NOT USED  
291      F_13                                     F_19                                     50.49                NOT USED  
292      F_13                                     F_12                                     29.22                NOT USED  
293      F_13                                     H_Parma_1_dest_3                         31.82                NOT USED  
295      F_13                                     H_Parma_2_dest_1                         11.26                NOT USED  
296      F_13                                     H_Piacenza_2_origin_9                    50.56                NOT USED  
297      F_13                                     HUB_1                                    49.04                NOT USED  
298      F_11                                     F_19                                     50.49                NOT USED  
299      F_11                                     F_12                                     29.22                NOT USED  
303      F_11                                     H_Piacenza_2_origin_9                    14.55                NOT USED  
304      F_11                                     H_Piacenza_1_origin_7                    28.38                NOT USED  
305      F_11                                     H_Piacenza_1_origin_14                   28.38                NOT USED  
306      F_23                                     F_16                                     41.22                NOT USED  
308      F_23                                     F_31                                     50.36                NOT USED  
309      F_23                                     F_24                                     29.00                NOT USED  
310      F_23                                     H_Pavia_5_dest_4                         42.81                NOT USED  
311      F_23                                     HUB_2                                    29.74                NOT USED  
312      F_23                                     H_Pavia_8_origin_11                      26.99                NOT USED  
313      F_23                                     H_Pavia_9_dest_10                        26.60                NOT USED  
314      F_23                                     F_30                                     41.22                NOT USED  
315      F_23                                     H_Milano_2_dest_12                       37.28                NOT USED  
316      F_23                                     H_Milano_3_origin_13                     39.77                NOT USED  
317      F_23                                     F_22                                     29.00                NOT USED  
319      F_23                                     F_17                                     50.42                NOT USED  
320      F_23                                     H_Pavia_1_dest_2                         49.10                NOT USED  
322      F_23                                     H_Milano_3_dest_11                       39.77                NOT USED  
323      F_23                                     H_Pavia_1_origin_4                       49.10                NOT USED  
324      F_23                                     H_Milano_1_dest_8                        43.28                NOT USED  
325      F_23                                     H_Pavia_9_origin_1                       26.60                NOT USED  
326      H_Bergamo_1_origin_12                    H_Bergamo_3_origin_3                     20.08                NOT USED  
327      H_Bergamo_1_origin_12                    H_Bergamo_3_dest_5                       20.08                NOT USED  
328      H_Bergamo_1_origin_12                    H_Bergamo_3_dest_9                       20.08                NOT USED  
330      H_Bergamo_1_origin_12                    H_Bergamo_2_origin_5                     2.64                 NOT USED  
331      H_Bergamo_1_origin_12                    F_33                                     49.29                NOT USED  
332      H_Bergamo_1_origin_12                    F_39                                     9.00                 NOT USED  
333      H_Bergamo_1_origin_12                    H_Bergamo_2_dest_15                      2.64                 NOT USED  
334      H_Bergamo_1_origin_12                    H_Bergamo_3_origin_6                     20.08                NOT USED  
335      H_Bergamo_1_origin_12                    H_Bergamo_1_dest_6                       0.00                 NOT USED  
336      H_Bergamo_1_origin_12                    F_32                                     35.22                NOT USED  
337      F_32                                     H_Cremona_2_origin_15                    45.00                NOT USED  
338      F_32                                     F_31                                     28.89                NOT USED  
339      F_32                                     F_25                                     41.22                NOT USED  
340      F_32                                     F_24                                     50.36                NOT USED  
341      F_32                                     H_Bergamo_2_origin_5                     37.11                NOT USED  
342      F_32                                     HUB_2                                    46.89                NOT USED  
343      F_32                                     F_33                                     28.89                NOT USED  
344      F_32                                     F_26                                     50.36                NOT USED  
347      F_32                                     H_Cremona_2_dest_14                      45.00                NOT USED  
348      F_32                                     H_Bergamo_1_dest_6                       35.22                NOT USED  
349      F_32                                     H_Bergamo_1_origin_12                    35.22                NOT USED  
350      H_Pavia_1_origin_4                       F_16                                     7.90                 NOT USED  
351      H_Pavia_1_origin_4                       H_Pavia_5_origin_10                      8.42                 NOT USED  
353      H_Pavia_1_origin_4                       H_Pavia_8_origin_11                      36.62                NOT USED  
354      H_Pavia_1_origin_4                       H_Pavia_9_dest_10                        35.34                NOT USED  
355      H_Pavia_1_origin_4                       H_Pavia_1_dest_13                        0.00                 NOT USED  
356      H_Pavia_1_origin_4                       F_17                                     30.74                NOT USED  
357      H_Pavia_1_origin_4                       H_Pavia_1_dest_2                         0.00                 NOT USED  
358      H_Pavia_1_origin_4                       F_23                                     49.10                NOT USED  
359      H_Pavia_1_origin_4                       H_Pavia_9_origin_1                       35.34                NOT USED  
361      H_Pavia_9_origin_1                       H_Pavia_5_origin_10                      33.42                NOT USED  
362      H_Pavia_9_origin_1                       F_24                                     51.39                NOT USED  
