NODES: 49
ARCS: 368

NODE
Idn                                      x               y               Type           
155      HUB_2                                    H_Milano_1_dest_15                       32.51                NOT USED  
156      HUB_2                                    H_Bergamo_3_origin_10                    78.08                NOT USED  
157      HUB_2                                    H_Piacenza_1_origin_15                   146.25               NOT USED  
159      HUB_2                                    H_Pavia_1_origin_5                       76.98                NOT USED  
161      HUB_2                                    H_Cremona_1_origin_6                     99.70                NOT USED  
162      HUB_2                                    H_Cremona_1_origin_7                     99.70                NOT USED  
163      F_18                                     F_10                                     50.49                NOT USED  
165      F_18                                     F_19                                     29.11                NOT USED  
166      F_18                                     H_Cremona_1_dest_10                      41.43                NOT USED  
167      F_18                                     F_25                                     41.22                NOT USED  
168      F_18                                     F_24                                     50.42                NOT USED  
169      F_18                                     H_Cremona_2_origin_1                     44.92                NOT USED  
170      F_18                                     F_26                                     50.42                NOT USED  
171      F_18                                     F_17                                     29.11                NOT USED  
172      F_18                                     H_Cremona_2_dest_4                       44.92                NOT USED  
173      F_18                                     F_11                                     41.22                NOT USED  
174      F_18                                     H_Cremona_1_origin_6                     41.43                NOT USED  
175      F_18                                     H_Cremona_1_origin_7                     41.43                NOT USED  
176      F_20                                     F_12                                     50.49                NOT USED  
177      F_20                                     F_19                                     29.11                NOT USED  
178      F_20                                     H_Cremona_1_dest_10                      23.45                NOT USED  
179      F_20                                     F_26                                     50.42                NOT USED  
180      F_20                                     H_Parma_2_origin_12                      42.79                NOT USED  
182      F_20                                     H_Cremona_1_origin_6                     23.45                NOT USED  
183      F_20                                     H_Cremona_1_origin_7                     23.45                NOT USED  
184      H_Pavia_10_origin_14                     H_Pavia_8_origin_13                      2.26                 NOT USED  
185      H_Pavia_10_origin_14                     F_16                                     28.58                NOT USED  
186      H_Pavia_10_origin_14                     H_Pavia_1_origin_3                       34.45                NOT USED  
187      H_Pavia_10_origin_14                     H_Pavia_9_dest_9                         1.55                 NOT USED  
188      H_Pavia_10_origin_14                     H_Pavia_8_origin_2                       2.26                 NOT USED  
189      H_Pavia_10_origin_14                     H_Pavia_9_dest_5                         1.55                 NOT USED  
191      H_Pavia_10_origin_14                     H_Pavia_1_origin_5                       34.45                NOT USED  
192      F_33                                     H_Bergamo_4_origin_11                    26.20                NOT USED  
193      F_33                                     F_25                                     50.36                NOT USED  
194      F_33                                     H_Bergamo_1_origin_8                     49.29                NOT USED  
195      F_33                                     H_Cremona_2_origin_1                     42.72                NOT USED  
198      F_33                                     H_Cremona_2_dest_4                       42.72                NOT USED  
199      F_33                                     H_Bergamo_4_dest_14                      26.20                NOT USED  
200      F_33                                     F_32                                     28.89                NOT USED  
203      F_26                                     F_25                                     29.00                NOT USED  
204      F_26                                     H_Cremona_2_origin_1                     11.04                NOT USED  
205      F_26                                     F_18                                     50.42                NOT USED  
208      F_26                                     H_Cremona_2_dest_4                       11.04                NOT USED  
210      F_26                                     H_Cremona_1_origin_6                     29.32                NOT USED  
211      F_26                                     H_Cremona_1_origin_7                     29.32                NOT USED  
212      F_17                                     F_16                                     29.11                NOT USED  
213      F_17                                     H_Pavia_1_origin_3                       30.74                NOT USED  
214      F_17                                     F_10                                     41.22                NOT USED  
215      F_17                                     F_25                                     50.42                NOT USED  
216      F_17                                     F_24                                     41.22                NOT USED  
218      F_17                                     F_11                                     50.49                NOT USED  
220      F_17                                     H_Pavia_1_origin_5                       30.74                NOT USED  
222      F_39                                     H_Bergamo_4_origin_11                    25.97                NOT USED  
223      F_39                                     F_31                                     50.30                NOT USED  
224      F_39                                     H_Bergamo_1_origin_8                     9.00                 NOT USED  
226      F_39                                     H_Bergamo_4_dest_14                      25.97                NOT USED  
227      F_39                                     H_Bergamo_2_dest_12                      9.78                 NOT USED  
228      F_39                                     H_Bergamo_2_origin_4                     9.78                 NOT USED  
230      F_39                                     H_Bergamo_3_origin_10                    15.80                NOT USED  
231      F_39                                     F_32                                     41.22                NOT USED  
232      H_Parma_2_origin_12                      F_12                                     17.96                NOT USED  
234      H_Parma_2_origin_12                      H_Parma_3_dest_13                        34.21                NOT USED  
235      H_Parma_2_origin_12                      H_Piacenza_1_origin_9                    46.29                NOT USED  
236      H_Parma_2_origin_12                      F_20                                     42.79                NOT USED  
237      H_Parma_2_origin_12                      H_Piacenza_1_dest_11                     46.29                NOT USED  
238      H_Parma_2_origin_12                      F_13                                     11.26                NOT USED  
239      H_Parma_2_origin_12                      F_11                                     47.18                NOT USED  
240      H_Parma_2_origin_12                      H_Parma_3_dest_8                         34.21                NOT USED  
241      H_Parma_2_origin_12                      H_Piacenza_1_origin_15                   46.29                NOT USED  
242      H_Parma_2_origin_12                      H_Parma_1_dest_2                         31.34                NOT USED  
243      H_Parma_2_origin_12                      H_Parma_3_dest_3                         34.21                NOT USED  
244      H_Pavia_8_origin_2                       H_Pavia_8_origin_13                      0.00                 NOT USED  
246      H_Pavia_8_origin_2                       H_Pavia_1_origin_3                       36.62                NOT USED  
247      H_Pavia_8_origin_2                       H_Pavia_9_dest_9                         1.44                 NOT USED  
248      H_Pavia_8_origin_2                       H_Pavia_10_origin_14                     2.26                 NOT USED  
249      H_Pavia_8_origin_2                       H_Pavia_9_dest_5                         1.44                 NOT USED  
250      H_Pavia_8_origin_2                       F_23                                     26.99                NOT USED  
251      H_Pavia_8_origin_2                       H_Pavia_1_origin_5                       36.62                NOT USED  
252      H_Bergamo_2_origin_4                     H_Bergamo_3_dest_1                       18.48                NOT USED  
253      H_Bergamo_2_origin_4                     H_Bergamo_4_origin_11                    30.63                NOT USED  
254      H_Bergamo_2_origin_4                     F_31                                     41.54                NOT USED  
255      H_Bergamo_2_origin_4                     H_Bergamo_1_origin_8                     2.64                 NOT USED  
256      H_Bergamo_2_origin_4                     F_39                                     9.78                 NOT USED  
257      H_Bergamo_2_origin_4                     H_Bergamo_4_dest_14                      30.63                NOT USED  
258      H_Bergamo_2_origin_4                     H_Bergamo_2_dest_12                      0.00                 NOT USED  
259      H_Bergamo_2_origin_4                     H_Bergamo_3_dest_6                       18.48                NOT USED  
260      H_Bergamo_2_origin_4                     H_Bergamo_3_origin_10                    18.48                NOT USED  
262      HUB_3                                    H_Pavia_8_origin_13                      82.59                NOT USED  
265      HUB_3                                    H_Bergamo_4_origin_11                    172.21               NOT USED  
