NODES: 47
ARCS: 365

NODE
Idn                                      x               y               Type           
262      H_Piacenza_2_origin_4                    F_17                                     48.55                NOT USED  
263      H_Piacenza_2_origin_4                    H_Parma_2_origin_14                      39.70                NOT USED  
265      H_Piacenza_2_origin_4                    H_Piacenza_1_dest_6                      38.10                NOT USED  
266      H_Piacenza_2_origin_4                    F_13                                     50.56                NOT USED  
267      H_Piacenza_2_origin_4                    F_11                                     14.55                NOT USED  
268      H_Piacenza_2_origin_4                    H_Parma_2_dest_5                         39.70                NOT USED  
269      HUB_1                                    H_Pavia_8_origin_13                      140.20               NOT USED  
271      HUB_1                                    H_Pavia_1_origin_11                      121.06               NOT USED  
272      HUB_1                                    H_Cremona_2_origin_15                    54.56                NOT USED  
273      HUB_1                                    H_Piacenza_2_origin_3                    64.34                NOT USED  
274      HUB_1                                    H_Parma_1_origin_9                       80.63                NOT USED  
275      HUB_1                                    H_Bergamo_4_origin_6                     107.43               NOT USED  
276      HUB_1                                    H_Parma_2_origin_10                      51.05                NOT USED  
277      HUB_1                                    H_Cremona_2_origin_1                     54.56                NOT USED  
278      HUB_1                                    H_Parma_1_origin_7                       80.63                NOT USED  
279      HUB_1                                    H_Parma_2_dest_8                         51.05                NOT USED  
280      HUB_1                                    H_Milano_3_origin_2                      154.29               NOT USED  
282      HUB_1                                    H_Parma_3_origin_12                      75.98                NOT USED  
284      HUB_1                                    H_Piacenza_2_origin_4                    64.34                NOT USED  
285      HUB_1                                    H_Parma_2_dest_4                         51.05                NOT USED  
286      HUB_1                                    H_Cremona_1_origin_5                     22.87                NOT USED  
288      HUB_1                                    H_Parma_2_dest_5                         51.05                NOT USED  
289      HUB_1                                    H_Parma_3_origin_8                       75.98                NOT USED  
291      H_Cremona_1_origin_5                     H_Cremona_2_origin_15                    34.63                NOT USED  
292      H_Cremona_1_origin_5                     H_Cremona_2_origin_1                     34.63                NOT USED  
293      H_Cremona_1_origin_5                     F_18                                     41.43                NOT USED  
294      H_Cremona_1_origin_5                     F_26                                     29.32                NOT USED  
295      H_Cremona_1_origin_5                     HUB_1                                    22.87                NOT USED  
296      F_13                                     F_19                                     50.49                NOT USED  
297      F_13                                     F_12                                     29.22                NOT USED  
298      F_13                                     H_Parma_1_dest_1                         31.82                NOT USED  
299      F_13                                     H_Piacenza_2_origin_3                    50.56                NOT USED  
301      F_13                                     H_Parma_2_origin_10                      11.26                NOT USED  
303      F_13                                     H_Parma_2_dest_8                         11.26                NOT USED  
304      F_13                                     H_Parma_3_dest_2                         28.59                NOT USED  
306      F_13                                     H_Parma_2_origin_14                      11.26                NOT USED  
307      F_13                                     H_Piacenza_2_origin_4                    50.56                NOT USED  
308      F_13                                     H_Parma_2_dest_4                         11.26                NOT USED  
309      F_13                                     HUB_1                                    49.04                NOT USED  
310      F_13                                     H_Parma_2_dest_5                         11.26                NOT USED  
312      F_11                                     F_19                                     50.49                NOT USED  
314      F_11                                     F_12                                     29.22                NOT USED  
315      F_11                                     H_Piacenza_2_origin_3                    14.55                NOT USED  
316      F_11                                     H_Parma_2_origin_10                      47.18                NOT USED  
317      F_11                                     H_Parma_2_dest_8                         47.18                NOT USED  
318      F_11                                     F_18                                     41.22                NOT USED  
319      F_11                                     F_17                                     50.49                NOT USED  
320      F_11                                     H_Parma_2_origin_14                      47.18                NOT USED  
321      F_11                                     H_Piacenza_2_origin_4                    14.55                NOT USED  
322      F_11                                     H_Parma_2_dest_4                         47.18                NOT USED  
323      F_11                                     H_Piacenza_1_dest_6                      28.38                NOT USED  
324      F_11                                     H_Parma_2_dest_5                         47.18                NOT USED  
329      F_23                                     HUB_2                                    29.74                NOT USED  
331      F_23                                     H_Pavia_10_dest_11                       28.04                NOT USED  
332      F_23                                     H_Milano_3_origin_2                      39.77                NOT USED  
333      F_23                                     F_17                                     50.42                NOT USED  
334      F_23                                     H_Pavia_1_dest_14                        49.10                NOT USED  
335      F_23                                     H_Pavia_1_dest_12                        49.10                NOT USED  
337      F_23                                     H_Pavia_5_dest_7                         42.81                NOT USED  
338      F_38                                     H_Bergamo_3_dest_9                       24.44                NOT USED  
339      F_38                                     F_30                                     50.30                NOT USED  
340      F_38                                     H_Bergamo_2_dest_10                      21.03                NOT USED  
342      F_38                                     F_39                                     28.77                NOT USED  
343      F_38                                     F_32                                     50.30                NOT USED  
344      F_32                                     H_Cremona_2_origin_15                    45.00                NOT USED  
345      F_32                                     F_24                                     50.36                NOT USED  
346      F_32                                     H_Bergamo_4_origin_6                     31.81                NOT USED  
347      F_32                                     H_Cremona_2_origin_1                     45.00                NOT USED  
348      F_32                                     HUB_2                                    46.89                NOT USED  
350      F_32                                     F_33                                     28.89                NOT USED  
351      F_32                                     F_26                                     50.36                NOT USED  
352      F_32                                     F_39                                     41.22                NOT USED  
353      F_32                                     F_38                                     50.30                NOT USED  
354      H_Parma_3_origin_8                       F_12                                     47.65                NOT USED  
355      H_Parma_3_origin_8                       H_Parma_1_dest_1                         17.57                NOT USED  
356      H_Parma_3_origin_8                       H_Parma_1_origin_9                       17.57                NOT USED  
357      H_Parma_3_origin_8                       H_Parma_2_origin_10                      34.21                NOT USED  
358      H_Parma_3_origin_8                       H_Parma_1_origin_7                       17.57                NOT USED  
360      H_Parma_3_origin_8                       H_Parma_3_dest_2                         0.00                 NOT USED  
361      H_Parma_3_origin_8                       H_Parma_3_origin_12                      0.00                 NOT USED  
