NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
316      H_Piacenza_2_origin_14                   H_Parma_2_origin_12                      39.70                NOT USED  
317      H_Piacenza_2_origin_14                   F_17                                     48.55                NOT USED  
318      H_Piacenza_2_origin_14                   H_Piacenza_2_origin_9                    0.00                 NOT USED  
319      H_Piacenza_2_origin_14                   H_Parma_2_dest_20                        39.70                NOT USED  
320      H_Piacenza_2_origin_14                   H_Piacenza_1_dest_6                      38.10                NOT USED  
321      H_Piacenza_2_origin_14                   F_13                                     50.56                NOT USED  
322      H_Piacenza_2_origin_14                   F_11                                     14.55                NOT USED  
323      H_Piacenza_2_origin_14                   H_Piacenza_1_origin_20                   38.10                NOT USED  
324      H_Bergamo_4_origin_16                    H_Bergamo_1_dest_19                      28.06                NOT USED  
325      H_Bergamo_4_origin_16                    H_Bergamo_3_origin_15                    41.24                NOT USED  
326      H_Bergamo_4_origin_16                    H_Bergamo_4_dest_11                      0.00                 NOT USED  
327      H_Bergamo_4_origin_16                    H_Bergamo_2_dest_14                      30.63                NOT USED  
328      H_Bergamo_4_origin_16                    F_33                                     26.20                NOT USED  
329      H_Bergamo_4_origin_16                    H_Bergamo_1_dest_15                      28.06                NOT USED  
331      H_Bergamo_4_origin_16                    H_Bergamo_4_origin_8                     0.00                 NOT USED  
